Unnamed: 0,Name,Brand,Price,Rating,Processor_brand,Processor_name,Processor_variant,Processor_gen,Core_per_processor,Low_Power_Cores,Energy_Efficient_Units,Threads,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,Log_Price,Graphics_integreted_label
645,Asus Chromebook CX3402CBA-PQ0173 Laptop (12th Gen Core i3/ 8GB/ 128GB EMMC/ Chrome OS),Asus,34990,4.45,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,8,LPDDR5,128, Hard Disk,Intel Integrated UHD,Intel,True,14.0,1920,1080,157.35,False,Chrome OS,10.462817585361734,Integrated
646,Lenovo V14 82KAA01QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),Lenovo,45990,4.0,Intel,Intel Core i5,1135G7,11.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1080,157.35,False,Windows 10 OS,10.73617926053397,Integrated
647,Acer Nitro V16 Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graphics),Acer,149900,4.5,AMD,AMD Ryzen 7,8845HS,8.0,8.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,False,16.0,1920,1200,141.51,False,Windows 11 OS,11.917723684090689,Dedicated
648,Huawei Qingyun L540 Laptop (Kirin 9006C/ 16GB/ 512GB SSD/ Kirin OS),Huawei,81999,4.3,HiSilicon,HiSilicon  Kirin 9006C 9006C,9006C,12.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,Unknown,Intel,False,14.0,2160,1440,185.43,False,Linux OS,11.314462331050079,Dedicated
649,Lenovo IdeaPad Slim 3i 82RK011EIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,62990,4.4,Intel,Intel Core i7,1255U,12.0,10.0,0.0,0,12.0,16,DDR4,512, SSD,Integrated Intel IrisXe Graphics,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,11.050731262615974,Integrated
650,Lenovo Yoga Slim 6 14IRH8 83E00012INLaptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,81400,4.75,Intel,Intel Core i5,13500H,13.0,12.0,0.0,0,16.0,16,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.307130551990632,Integrated
651,Huawei MateBook 14s 2023 Laptop (13th Gen Core i9/ 16GB RAM/ 1TB SSD/ Win11 Home),Huawei,80999,4.6,Intel,Intel Core i9,13900H,13.0,14.0,0.0,0,20.0,16,DDR4,1000, SSD,Intel Iris Xe Graphics,Intel,False,14.2,2520,1680,213.29,True,Windows 11 OS,11.302192087899355,Dedicated
652,"Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U,/ 8GB/ 512GB SSD/ Win11)",Dell,34450,4.5,AMD,AMD Ryzen 3,7320U,7.0,4.0,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Radeon Graphics,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.447264276441805,Dedicated
653,Lenovo IdeaPad 1 14IGL7 82V6006EIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Lenovo,26490,4.15,Intel,Intel Celeron ,N4020,4.0,2.0,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD,Intel,True,14.0,1366,768,111.94,False,Windows 11 OS,10.184522582266116,Integrated
654,HP 15s-EQ2084AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),HP,51980,4.75,AMD,AMD Ryzen 7,5700U,5.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,AMD Radeon AMD,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.858614308195481,Dedicated
655,Lenovo IdeaPad Gaming 3 15IAH7 82S9017TIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,67990,4.15,Intel,Intel Core i5,12450H,12.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.127115914520505,Dedicated
656,Dell Latitude 3520 DLCK3520BL Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Ubuntu),Dell,35500,4.5,Intel,Intel Core i3,1115G4,11.0,2.0,0.0,0,4.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Ubuntu OS,10.477287975463508,Dedicated
657,Dell Inspiron 3520 IN3520RVTGV001ORB1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,34990,4.3,Intel,Intel Core i3,1115G4,11.0,2.0,0.0,0,4.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.462817585361734,Dedicated
658,Lenovo Thinkpad E14 G4 21E3S00P00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,67900,4.4,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,False,14.0,1920,1080,157.35,False,DOS OS,11.125791313546788,Dedicated
659,Lenovo IdeaPad Slim 3 82H803U0IN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),Lenovo,31500,4.0,Intel,Intel Core i3,1115G4,11.0,2.0,0.0,0,4.0,8,DDR4,256, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.357742824813725,Dedicated
660,MSI CreatorPro X17 HX A13VKS-249IN Laptop (13th Gen Core i9/ 64GB/ 4TB SSD/ Win11 Pro/ 12GB Graph),MSI,519990,4.05,Intel,Intel Core i9,13980HX,13.0,24.0,0.0,0,32.0,64,DDR5,4000, SSD,NVIDIA GeForce RTX 3500 Ada,NVIDIA,False,17.0,2560,1600,177.58,False,Windows 11 OS,13.161564859603466,Dedicated
661,Acer Aspire Lite 15 AL15-51 2023  Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Acer,50000,4.0,Intel,Intel Core i5,1155G7,11.0,4.0,0.0,0,8.0,16,DDR4,1000, SSD,Intel Iris Xe Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.819778284410283,Dedicated
662,Lenovo ThinkPad X1 Carbon 21HMS00000 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro),Lenovo,218990,4.3,Intel,Intel Core i7,1355U,13.0,10.0,0.0,0,12.0,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,False,14.0,1920,1200,161.73,False,Windows 11 OS,12.296781345655635,Dedicated
663,Avita Liber AM15A2INT56F Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Avita,30834,4.05,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated Graphics,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.336373256220284,Integrated
664,Acer Aspire Lite AL15-52 2023 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Acer,43990,4.3,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.691717614342766,Dedicated
665,Avita Pura S101 Laptop (Celeron N4020/ 8GB/256GB SSD/ Win11 Home),Avita,19299,4.6,Intel,Intel Celeron ,N4020,12.0,2.0,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD Graphics,Intel,True,14.0,1920,1080,157.35,False,Windows 11 OS,9.86780856007911,Integrated
666,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,123190,4.3,Intel,Intel Core i7,1360P,13.0,12.0,0.0,0,16.0,16,LPDDR5,1000, SSD,Intel Integrated Iris Xe,Intel,True,13.3,2560,1600,226.98,True,Windows 11 OS,11.721483157956019,Integrated
667,Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Acer,46990,4.65,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Iris Xe Graphic,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.757690092096862,Dedicated
668,Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),Avita,20035,4.75,Intel,Intel Celeron ,N4020,12.0,2.0,0.0,0,2.0,8,DDR4,512, SSD,Intel Integrated UHD Graphics,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,9.905236023070245,Integrated
669,HP Spectre x360 14-ef2036TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),HP,154999,4.65,Intel,Intel Core i7,1355U,13.0,10.0,0.0,0,12.0,16,LPDDR4X,512, SSD,Intel Iris Xe Graphics,Intel,False,13.5,3000,2000,267.08,True,Windows 11 OS,11.95117394426767,Dedicated
670,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),HP,79000,4.2,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,False,14.0,1366,768,111.94,False,Windows 11 OS,11.27720313144916,Dedicated
671,Acer Aspire Lite AL15-51 15 2023 Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11),Acer,44990,4.15,Intel,Intel Core i5,1155G7,11.0,4.0,0.0,0,8.0,8,DDR4,1000, SSD,Intel Iris Xe Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.714195521835219,Dedicated
672,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,48989,4.75,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,14.0,1920,1080,157.35,False,DOS OS,10.799351062095239,Dedicated
673,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Acer,59900,4.05,Intel,Intel Core i5,1335U,13.0,10.0,0.0,0,12.0,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.00043178410354,Integrated
674,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Dell,88990,4.25,Intel,Intel Core i5,1335U,13.0,10.0,0.0,0,12.0,8,LPDDR5,512, SSD,Intel Integrated,Intel,True,14.0,1920,1200,161.73,True,Windows 11 OS,11.396279282850909,Integrated
675,HP Pavilion Plus ‎16-ab0456TX Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graphics),HP,124999,4.0,Intel,Intel Core i7,13700H,13.0,14.0,0.0,0,20.0,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.736061016252439,Dedicated
676,Gigabyte G5 MF-E2IN313SHLaptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Gigabyte,72990,4.15,Intel,Intel Core i5,12500H,12.0,12.0,0.0,0,16.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.198077724445678,Dedicated
677,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,52400,4.15,Intel,Intel Core i5,11320H,11.0,4.0,0.0,0,8.0,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.866661870309134,Dedicated
678,Dell Inspiron 3530 IN3530RMD8W001ORS1 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Dell,66990,4.05,Intel,Intel Core i5,1335U,13.0,10.0,0.0,0,12.0,16,DDR4,1000, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.112298633502313,Dedicated
679,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),MSI,184990,4.5,Intel,Intel Core i7,13700HX,13.0,16.0,0.0,0,24.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,12.128057048545434,Dedicated
680,Lenovo Yoga 7 82YL008HIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,91190,4.45,Intel,Intel Core i5,1340P,13.0,12.0,0.0,0,16.0,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,Intel,True,14.0,1920,1200,161.73,True,Windows 11 OS,11.420700520927712,Integrated
681,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),Asus,58990,4.1,AMD,AMD Ryzen 5,7530U,7.0,6.0,0.0,0,12.0,16,DDR4,1000, SSD,Intel Iris Xe Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.98512321699712,Dedicated
682,Asus Vivobook 15X OLED M3504YA-LK741WS Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),Asus,62940,4.0,AMD,AMD Ryzen 7,7730U,7.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,Integrated AMD Radeon Graphics,AMD,True,15.6,1920,1080,141.21,False,Windows 11 OS,11.049937170618398,Integrated
683,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,34821,4.65,AMD,AMD Ryzen 5,7520U,7.0,4.0,0.0,0,8.0,8,DDR5,512, SSD,AMD Radeon Graphics,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.457975932036732,Dedicated
684,Lenovo IdeaPad Slim 3 14ITL6 82H701N3IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Lenovo,37800,4.7,Intel,Intel Core i3,1115G4,11.0,2.0,0.0,0,4.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,14.0,1920,1080,157.35,False,Windows 11 OS,10.54006438160768,Dedicated
685,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),Lenovo,32990,4.3,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,8,DDR4,256, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.403959764222627,Dedicated
686,Asus Vivobook Go 14 E1404FA-NK543WS Laptop (Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),Asus,45890,4.5,AMD,AMD Ryzen 5,7520U,7.0,4.0,0.0,0,8.0,16,LPDDR5,512, SSD,AMD Radeon AMD,AMD,False,14.0,1920,1080,157.35,False,Windows 11 OS,10.73400250738888,Dedicated
687,Acer Aspire Lite 15 2023 AL15-51 Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11),Acer,53499,4.05,Intel,Intel Core i7,1165G7,11.0,4.0,0.0,0,8.0,16,DDR4,1000, SSD,Intel Iris Xe Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.887418241120622,Dedicated
688,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,76990,4.3,AMD,AMD Ryzen 7,5800HS,5.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.251430822272095,Dedicated
689,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),Acer,23990,4.75,Intel,Intel Celeron ,N4500,12.0,2.0,0.0,0,2.0,8,LPDDR4X,64, SSD,Intel Integrated UHD,Intel,True,14.0,1080,1920,157.35,False,Chrome OS,10.08539235583374,Integrated
690,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,36490,4.25,Intel,Intel Core i3,1115G4,11.0,2.0,0.0,0,4.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.504793529430493,Dedicated
691,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),Dell,47974,4.5,Intel,Intel Core i3,1315U,13.0,6.0,0.0,0,8.0,8,LPDDR5,256, SSD,Intel UHD Graphics,Intel,False,14.0,1920,1200,161.73,True,Windows 11 OS,10.778414476468976,Dedicated
692,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),Ultimus,13990,4.6,Intel,Intel Celeron ,N4020,12.0,2.0,0.0,0,2.0,4,DDR4,128, SSD,Intel Integrated UHD Graphics,Intel,True,14.1,1366,768,111.14,False,Windows 11 OS,9.546098067659527,Integrated
693,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),Zebronics,31990,4.65,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Integrated,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.373178632943564,Integrated
694,Acer Nitro V ANV15-51 UN.QNASI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,65990,4.2,Intel,Intel Core i5,13420H,13.0,8.0,0.0,0,12.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.097258494377467,Dedicated
695,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),HP,49980,4.55,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel Integrated UHD,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.819378204388943,Integrated
696,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Ultimus,15990,4.35,Intel,Intel Celeron ,N4020,12.0,2.0,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD Graphics,Intel,True,14.1,1366,768,111.14,False,Windows 11 OS,9.679718805828,Integrated
697,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,63990,4.55,Intel,Intel Core i5,13420H,13.0,8.0,0.0,0,12.0,8,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.066482100133506,Dedicated
698,HP Omen 16-u0022TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,161039,4.65,Intel,Intel Core i7,13700HX,13.0,16.0,0.0,0,24.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,False,16.1,2560,1600,187.51,False,Windows 11 OS,11.989401850657035,Dedicated
699,HP Pavilion Plus ‎14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),HP,89990,4.1,AMD,AMD Ryzen 7,7840H,7.0,8.0,0.0,0,16.0,16,LPDDR5X,1000, SSD,AMD Radeon 780M Graphics,AMD,False,14.0,2880,1800,242.59,False,Windows 11 OS,11.407453832027993,Dedicated
700,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),HP,151990,4.1,Intel,Intel Core i7,13700HX,13.0,16.0,0.0,0,24.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,False,17.3,1920,1080,127.34,False,Windows 11 OS,11.931570008190507,Dedicated
701,Lenovo Yoga Slim 6 83E00006IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,80190,4.5,Intel,Intel Core i5,13500H,13.0,12.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.292154097801074,Integrated
702,Lenovo IdeaPad Gaming 3 82K2027CIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,51990,4.45,AMD,AMD Ryzen 5,5600H,5.0,6.0,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.858806671377762,Dedicated
703,Lenovo IdeaPad 1 15ALC7 82R400BSIN Laptop (AMD Ryzen 5 5500U / 8GB/ 512GB SSD/ Win11 Home),Lenovo,37990,4.3,AMD,AMD Ryzen 5,5500U,5.0,6.0,0.0,0,12.0,8,DDR4,512, SSD,AMD Radeon,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.54507824618167,Dedicated
704,Asus TUF Gaming F17 FX706HF-HX019W Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,61786,4.45,Intel,Intel Core i5,11400H,11.0,6.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,17.3,1920,1080,127.34,False,Windows 11 OS,11.031432080565523,Dedicated
705,Dell Inspiron 5430 IN5430FR0KC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Dell,58990,4.2,Intel,Intel Core i5,1335U,13.0,10.0,0.0,0,12.0,8,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,False,14.0,1920,1080,157.35,False,Windows 11 OS,10.98512321699712,Dedicated
706,Lenovo IdeaPad Flex 5 14IRU8 82Y00051IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,73990,4.2,Intel,Intel Core i5,1335U,13.0,10.0,0.0,0,12.0,16,LPDDR4X,512, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,True,Windows 11 OS,11.211685227919597,Integrated
707,Lenovo Legion Pro 5 82WM00B7IN Gaming Laptop ( AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Lenovo,164190,4.5,AMD,AMD Ryzen 7,7745HX,7.0,8.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,12.008779572806073,Dedicated
708,Lenovo Yoga Slim 6 14IRH8 83E00007IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,106000,4.0,Intel,Intel Core i7,13700H,13.0,14.0,0.0,0,20.0,16,LPDDR5X,512, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.571194373094205,Integrated
709,Lenovo IdeaPad 5 Pro 82SN00F0IN Gaming Laptop (AMD Ryzen 7 6800HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,87774,4.15,AMD,AMD Ryzen 7,6800HS,6.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.382520608206141,Dedicated
710,Lenovo Legion 5 Pro 82JQ010EIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Lenovo,103395,4.2,AMD,AMD Ryzen 7,5800H,5.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3060,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.546311883987862,Dedicated
711,Lenovo IdeaPad 1 82VG00ESIN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),Lenovo,39990,4.0,AMD,AMD Ryzen 5,7520U,7.0,4.0,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Radeon 610M,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.596384701840863,Dedicated
712,Lenovo Legion Pro 7 2023 82WQ007TIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),Lenovo,298990,4.35,Intel,Intel Core i9,13900HX,13.0,24.0,0.0,0,32.0,32,DDR5,1000, SSD,NVIDIA Geforce RTX 4080,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,12.608165406997479,Dedicated
713,Lenovo IdeaPad Slim 5 82XD005RIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,72190,4.1,Intel,Intel Core i5,13420H,13.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.187056811133207,Integrated
714,MSI CreatorPro Z16 HX B13VKTO-214IN Laptop (13th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ RTX 3000 Ada),MSI,449990,4.6,Intel,Intel Core i9,13950HX,13.0,24.0,0.0,0,12.0,64,DDR5,2000, SSD,NVIDIA RTX 3000 Ada,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,13.016980639277364,Dedicated
715,Lenovo Yoga 7 82YL0099IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,116190,4.5,Intel,Intel Core i7,1360P,13.0,12.0,0.0,0,16.0,16,LPDDR5,1000, SSD,AMD Radeon Graphics,AMD,False,14.0,2880,1800,242.59,True,Windows 11 OS,11.662982061176908,Dedicated
716,Lenovo IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,87990,4.5,Intel,Intel Core i7,1355U,13.0,10.0,0.0,0,12.0,16,LPDDR4X,512, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,True,Windows 11 OS,11.384978450639606,Integrated
717,Lenovo IdeaPad 3 15IAU7 82RK00XDIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),Lenovo,32690,4.5,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,8,DDR4,256, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.394824499718256,Dedicated
718,Acer C734 NX.H8VSI.004 Chromebook Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),Acer,19990,4.0,Intel,Intel Celeron Dual,N4500,12.0,2.0,0.0,0,2.0,4,LPDDR4X,64, Hard Disk,Intel Integrated UHD,Intel,True,11.6,1280,1024,141.31,False,Chrome OS,9.902987427494446,Integrated
